name,category,phone,addr_housenumber,addr_street,addr_city,addr_postcode,lat,lon,osm_type,osm_id,osm_link,maps_link
Nails for You,shop:beauty,,,,,,43.729455,-79.763894,node,1914225512,https://www.openstreetmap.org/node/1914225512,"https://www.google.com/maps/search/?api=1&query=43.7294553,-79.7638941"
Nails for You,shop:beauty,,,,,,43.724156,-79.814362,node,1918832324,https://www.openstreetmap.org/node/1918832324,"https://www.google.com/maps/search/?api=1&query=43.7241561,-79.8143615"
Nails for You,shop:beauty,,1015,Bronte Street South,Milton,,43.487946,-79.859345,node,3303272858,https://www.openstreetmap.org/node/3303272858,"https://www.google.com/maps/search/?api=1&query=43.4879464,-79.8593448"
Nails for You,shop:beauty,+1 9058243333,3160,Argentia Road,,,43.593013,-79.788164,node,3976482954,https://www.openstreetmap.org/node/3976482954,"https://www.google.com/maps/search/?api=1&query=43.5930131,-79.7881641"
Nails for You,shop:beauty,+1-905-333-0803,,,,,43.369511,-79.755279,node,3997758997,https://www.openstreetmap.org/node/3997758997,"https://www.google.com/maps/search/?api=1&query=43.3695107,-79.7552793"
Nails for You,shop:beauty,,2000,Appleby Line,Burlington,L7L 7H7,43.394158,-79.791610,node,4684460919,https://www.openstreetmap.org/node/4684460919,"https://www.google.com/maps/search/?api=1&query=43.3941577,-79.7916098"
Nails for You,shop:beauty,,,,,,43.714711,-79.726559,node,5478886800,https://www.openstreetmap.org/node/5478886800,"https://www.google.com/maps/search/?api=1&query=43.7147108,-79.7265595"
Nails for You,shop:beauty,,,,,,43.707961,-79.733556,node,6547908163,https://www.openstreetmap.org/node/6547908163,"https://www.google.com/maps/search/?api=1&query=43.7079614,-79.733556"
Nails for You,shop:beauty,,5100,Erin Mills Parkway,,,43.558580,-79.711601,node,6556403977,https://www.openstreetmap.org/node/6556403977,"https://www.google.com/maps/search/?api=1&query=43.5585801,-79.7116011"
Nails for You,shop:beauty,,,,,,43.667099,-79.738424,node,6566641248,https://www.openstreetmap.org/node/6566641248,"https://www.google.com/maps/search/?api=1&query=43.6670992,-79.738424"
Nails for You,shop:beauty,,,,,,43.726522,-79.797697,node,6571761661,https://www.openstreetmap.org/node/6571761661,"https://www.google.com/maps/search/?api=1&query=43.7265222,-79.797697"
Nails for You,shop:beauty,,,,,,43.517998,-79.875118,node,6628676234,https://www.openstreetmap.org/node/6628676234,"https://www.google.com/maps/search/?api=1&query=43.5179983,-79.8751177"
Nails for You,shop:beauty,,,,,,43.348145,-79.793043,node,6629362805,https://www.openstreetmap.org/node/6629362805,"https://www.google.com/maps/search/?api=1&query=43.3481454,-79.7930428"
Nails for You,shop:beauty,,,,,,43.367194,-79.821200,node,6632465372,https://www.openstreetmap.org/node/6632465372,"https://www.google.com/maps/search/?api=1&query=43.3671936,-79.8211998"
Nails for You,shop:beauty,,,,,,43.714598,-79.722549,node,6661106816,https://www.openstreetmap.org/node/6661106816,"https://www.google.com/maps/search/?api=1&query=43.7145983,-79.7225488"
Nails for You,shop:beauty,,,,,,43.664866,-79.781453,node,12810715914,https://www.openstreetmap.org/node/12810715914,"https://www.google.com/maps/search/?api=1&query=43.6648657,-79.7814526"
Nails in Style,shop:beauty,,280,Guelph Street,,,43.648496,-79.897820,node,6533199660,https://www.openstreetmap.org/node/6533199660,"https://www.google.com/maps/search/?api=1&query=43.6484962,-79.8978201"
Nancy Nails & Spa,shop:beauty,+1-905-812-2559,,,,,43.580343,-79.711647,node,529512119,https://www.openstreetmap.org/node/529512119,"https://www.google.com/maps/search/?api=1&query=43.5803426,-79.7116469"
Neetu's Beauty Salon,shop:beauty,,2384,Parkhaven Boulevard,Oakville,L6H 0E7,43.480160,-79.718830,node,10007447758,https://www.openstreetmap.org/node/10007447758,"https://www.google.com/maps/search/?api=1&query=43.48016,-79.7188305"
Nice One Nails,shop:beauty,+1-905-847-2501,,,,,43.449924,-79.757974,node,3898585069,https://www.openstreetmap.org/node/3898585069,"https://www.google.com/maps/search/?api=1&query=43.4499236,-79.757974"
Oasis Rehab Medical Spa & Wellness Centre,shop:beauty,+1-905-878-1590,,,,,43.582632,-79.717536,node,3459661437,https://www.openstreetmap.org/node/3459661437,"https://www.google.com/maps/search/?api=1&query=43.5826321,-79.7175364"
Ocean Spa & Nails,shop:beauty,,,,,,43.508755,-79.837684,node,2215544847,https://www.openstreetmap.org/node/2215544847,"https://www.google.com/maps/search/?api=1&query=43.5087551,-79.8376837"
Orchid by Yola Nails & Spa,shop:beauty,,,,,,43.543297,-79.724488,node,3976144979,https://www.openstreetmap.org/node/3976144979,"https://www.google.com/maps/search/?api=1&query=43.5432969,-79.7244883"
Paradise Nails & Spa,shop:beauty,,,,,,43.632195,-79.769219,node,1930612183,https://www.openstreetmap.org/node/1930612183,"https://www.google.com/maps/search/?api=1&query=43.6321946,-79.7692194"
Paradise Nails & Spa,shop:beauty,+1-905-785-2942,,,,,43.582652,-79.779564,node,3976482955,https://www.openstreetmap.org/node/3976482955,"https://www.google.com/maps/search/?api=1&query=43.5826518,-79.7795636"
Paris Nails,shop:beauty,,,,,,43.715365,-79.723854,node,6660982646,https://www.openstreetmap.org/node/6660982646,"https://www.google.com/maps/search/?api=1&query=43.7153649,-79.723854"
Pars hair studio & Esthetics,shop:beauty,,,,,,43.582513,-79.717363,node,3459661440,https://www.openstreetmap.org/node/3459661440,"https://www.google.com/maps/search/?api=1&query=43.582513,-79.7173632"
Pedi n Nails,shop:beauty,,,,,,43.317243,-79.910877,node,4360241384,https://www.openstreetmap.org/node/4360241384,"https://www.google.com/maps/search/?api=1&query=43.317243,-79.9108768"
Pedi N Nails,shop:beauty,,,,,,43.610377,-79.748579,node,1336833629,https://www.openstreetmap.org/node/1336833629,"https://www.google.com/maps/search/?api=1&query=43.6103773,-79.748579"
Pedi N Nails,shop:beauty,,,,,,43.557966,-79.705978,node,11079660374,https://www.openstreetmap.org/node/11079660374,"https://www.google.com/maps/search/?api=1&query=43.5579657,-79.7059782"
Pedi N Nails,shop:beauty,,,,,,43.543561,-79.867817,node,12870907545,https://www.openstreetmap.org/node/12870907545,"https://www.google.com/maps/search/?api=1&query=43.5435612,-79.8678165"
Perfect Touch Nails & Spa,shop:beauty,+1-905-690-4745,,,,,43.335361,-79.904066,node,2801015837,https://www.openstreetmap.org/node/2801015837,"https://www.google.com/maps/search/?api=1&query=43.3353605,-79.9040655"
Posh Contessa,shop:beauty,,,,,,43.338835,-79.817223,node,2168903428,https://www.openstreetmap.org/node/2168903428,"https://www.google.com/maps/search/?api=1&query=43.3388348,-79.8172227"
Pretty Nails & Spa,shop:beauty,,,,,,43.367123,-79.733975,node,3997798093,https://www.openstreetmap.org/node/3997798093,"https://www.google.com/maps/search/?api=1&query=43.3671228,-79.7339746"
Princess Nails Spa,shop:beauty,,,,,,43.725552,-79.815507,node,3193950479,https://www.openstreetmap.org/node/3193950479,"https://www.google.com/maps/search/?api=1&query=43.7255518,-79.8155068"
Pro Nail Care,shop:beauty,+1-905-693-9379,361,Main Street East,Milton,,43.516528,-79.879719,node,2206877157,https://www.openstreetmap.org/node/2206877157,"https://www.google.com/maps/search/?api=1&query=43.5165275,-79.8797188"
Queen of Queens Beauty Supply,shop:beauty,,,,,,43.714668,-79.779613,node,6547160015,https://www.openstreetmap.org/node/6547160015,"https://www.google.com/maps/search/?api=1&query=43.7146677,-79.7796129"
Radiant Beauty Supply,shop:beauty,,,,,,43.354292,-79.784520,node,3868398488,https://www.openstreetmap.org/node/3868398488,"https://www.google.com/maps/search/?api=1&query=43.3542925,-79.7845198"
Rainbow Nails & Spa,shop:beauty,,,,,,43.702463,-79.786026,node,6546873279,https://www.openstreetmap.org/node/6546873279,"https://www.google.com/maps/search/?api=1&query=43.7024629,-79.786026"
Rana & Erin Beauty Parlour,shop:beauty,+1 9052864214,6040,Glen Erin Drive,,,43.574837,-79.739117,node,12865657339,https://www.openstreetmap.org/node/12865657339,"https://www.google.com/maps/search/?api=1&query=43.5748372,-79.7391169"
Relaxation Station,shop:beauty,,,,,,43.715541,-79.721091,node,6659686735,https://www.openstreetmap.org/node/6659686735,"https://www.google.com/maps/search/?api=1&query=43.7155405,-79.7210913"
Revive Nails & Beauty,shop:beauty,+1-905-821-2459,,,,,43.581244,-79.757614,node,3944582769,https://www.openstreetmap.org/node/3944582769,"https://www.google.com/maps/search/?api=1&query=43.5812441,-79.7576137"
Royal Nails & Spa,shop:beauty,,2980,Crosscurrent Drive,,,43.594761,-79.779148,node,12740110427,https://www.openstreetmap.org/node/12740110427,"https://www.google.com/maps/search/?api=1&query=43.5947612,-79.7791481"
Sandals Tanning,shop:beauty,,,,,,43.714940,-79.780086,node,6547160023,https://www.openstreetmap.org/node/6547160023,"https://www.google.com/maps/search/?api=1&query=43.7149396,-79.7800856"
Sandy Beach Tanning,shop:beauty,,,,,,43.527145,-79.867212,node,725881784,https://www.openstreetmap.org/node/725881784,"https://www.google.com/maps/search/?api=1&query=43.5271449,-79.8672119"
Scarlet Nails & Spa,shop:beauty,,,,,,43.582942,-79.729797,node,12865649113,https://www.openstreetmap.org/node/12865649113,"https://www.google.com/maps/search/?api=1&query=43.5829423,-79.7297967"
Scorpio's,shop:beauty,,,,,,43.650392,-79.911720,node,6535783948,https://www.openstreetmap.org/node/6535783948,"https://www.google.com/maps/search/?api=1&query=43.6503923,-79.9117204"
Shine My Nails,shop:beauty,,,,,,43.526044,-79.865643,node,10934786512,https://www.openstreetmap.org/node/10934786512,"https://www.google.com/maps/search/?api=1&query=43.5260438,-79.8656426"
Skin Vitality,shop:beauty,,,,,,43.543296,-79.868916,node,1738484557,https://www.openstreetmap.org/node/1738484557,"https://www.google.com/maps/search/?api=1&query=43.5432957,-79.8689163"
Smart Nails,shop:beauty,,,,,,43.638683,-79.716635,node,3959818158,https://www.openstreetmap.org/node/3959818158,"https://www.google.com/maps/search/?api=1&query=43.6386832,-79.7166352"
Smart Nails,shop:beauty,,,,,,43.681991,-79.816081,node,6546847854,https://www.openstreetmap.org/node/6546847854,"https://www.google.com/maps/search/?api=1&query=43.6819906,-79.8160815"
Streetsville Nails,shop:beauty,,,,,,43.584282,-79.716312,node,2527507556,https://www.openstreetmap.org/node/2527507556,"https://www.google.com/maps/search/?api=1&query=43.5842819,-79.7163122"
Studio North Salon & Spa,shop:beauty,,,,,,43.730458,-79.821289,node,1913557848,https://www.openstreetmap.org/node/1913557848,"https://www.google.com/maps/search/?api=1&query=43.7304578,-79.8212894"
Sun Haven Tanning,shop:beauty,,,,,,43.379892,-79.808054,node,4084087674,https://www.openstreetmap.org/node/4084087674,"https://www.google.com/maps/search/?api=1&query=43.3798919,-79.8080538"
Sundance Spas,shop:beauty,,,,,,43.484623,-79.714450,node,1870796669,https://www.openstreetmap.org/node/1870796669,"https://www.google.com/maps/search/?api=1&query=43.4846232,-79.7144503"
Sunny Nails & Spa,shop:beauty,,,,,,43.663302,-79.731262,node,13093246271,https://www.openstreetmap.org/node/13093246271,"https://www.google.com/maps/search/?api=1&query=43.6633016,-79.7312621"
Super Ten Nails,shop:beauty,+1-905-825-9995,,,,,43.449411,-79.760896,node,3556588958,https://www.openstreetmap.org/node/3556588958,"https://www.google.com/maps/search/?api=1&query=43.4494114,-79.7608956"
Surprise Nails,shop:beauty,,,,,,43.666871,-79.739948,node,6566641273,https://www.openstreetmap.org/node/6566641273,"https://www.google.com/maps/search/?api=1&query=43.6668713,-79.7399476"
Sweet Nails & Spa,shop:beauty,+1-905-877-8388,,,,,43.629851,-79.877453,node,4341946164,https://www.openstreetmap.org/node/4341946164,"https://www.google.com/maps/search/?api=1&query=43.6298513,-79.8774532"
Talio Beauty Salon,shop:beauty,+1-905-847-9000,,,,,43.442766,-79.767519,node,3556589425,https://www.openstreetmap.org/node/3556589425,"https://www.google.com/maps/search/?api=1&query=43.4427655,-79.7675189"
Tan Temptations,shop:beauty,,,,,,43.463971,-79.742088,node,2138422530,https://www.openstreetmap.org/node/2138422530,"https://www.google.com/maps/search/?api=1&query=43.4639714,-79.7420876"
Tina's Nails & Spa,shop:beauty,,,,,,43.367686,-79.732923,node,3997798098,https://www.openstreetmap.org/node/3997798098,"https://www.google.com/maps/search/?api=1&query=43.3676861,-79.7329226"
Tip & Toe Nails,shop:beauty,,,,,,43.380121,-79.805987,node,4084087675,https://www.openstreetmap.org/node/4084087675,"https://www.google.com/maps/search/?api=1&query=43.3801209,-79.8059867"
Titi Nails & Spa,shop:beauty,+1-905-864-1888,591,Thompson Road South,Milton,,43.516847,-79.851207,node,3446671825,https://www.openstreetmap.org/node/3446671825,"https://www.google.com/maps/search/?api=1&query=43.5168473,-79.8512072"
TK Nail Bar,shop:beauty,,,,,,43.388506,-79.748397,node,2022283958,https://www.openstreetmap.org/node/2022283958,"https://www.google.com/maps/search/?api=1&query=43.3885062,-79.7483971"
TTL Nails,shop:beauty,,,,,,43.378181,-79.805605,node,4089317892,https://www.openstreetmap.org/node/4089317892,"https://www.google.com/maps/search/?api=1&query=43.3781806,-79.8056045"
Twin Nails,shop:beauty,+1-905-637-5604,3480,Fairview Street,,L7N 2R5,43.357275,-79.781456,node,10138292087,https://www.openstreetmap.org/node/10138292087,"https://www.google.com/maps/search/?api=1&query=43.3572752,-79.7814561"
Unique Touch Hair & Spa,shop:beauty,,1226,Main Street East,Milton,,43.533248,-79.861102,node,3361786017,https://www.openstreetmap.org/node/3361786017,"https://www.google.com/maps/search/?api=1&query=43.5332485,-79.8611023"
Uraban Nails & Spa,shop:beauty,+1-905-876-1577,,,,,43.507941,-79.861993,node,2199789825,https://www.openstreetmap.org/node/2199789825,"https://www.google.com/maps/search/?api=1&query=43.507941,-79.8619927"
Utopia Spa & Boutique,shop:beauty,,,,,,43.535500,-79.874781,node,2193602441,https://www.openstreetmap.org/node/2193602441,"https://www.google.com/maps/search/?api=1&query=43.5354996,-79.8747813"
Vida Spa,shop:beauty,,,,,,43.507311,-79.887231,node,2206990113,https://www.openstreetmap.org/node/2206990113,"https://www.google.com/maps/search/?api=1&query=43.5073111,-79.8872309"
VP Spa and Nails,shop:beauty,,,,,,43.442821,-79.767454,node,3556589513,https://www.openstreetmap.org/node/3556589513,"https://www.google.com/maps/search/?api=1&query=43.4428211,-79.7674536"
Xception Beauty,shop:beauty,,,,,,43.579118,-79.712797,node,2827943583,https://www.openstreetmap.org/node/2827943583,"https://www.google.com/maps/search/?api=1&query=43.579118,-79.7127968"
Y2K Nails,shop:beauty,,,,,,43.725889,-79.715105,node,6547884386,https://www.openstreetmap.org/node/6547884386,"https://www.google.com/maps/search/?api=1&query=43.7258891,-79.7151051"
Classy Bed & Bath,shop:bed,,,,,,43.715171,-79.723332,node,6663083631,https://www.openstreetmap.org/node/6663083631,"https://www.google.com/maps/search/?api=1&query=43.7151711,-79.7233319"
Sleep Country,shop:bed,,,,,,43.324843,-79.829309,node,419363336,https://www.openstreetmap.org/node/419363336,"https://www.google.com/maps/search/?api=1&query=43.3248426,-79.8293093"
Sleep Country,shop:bed,,,,,,43.552250,-79.714685,node,1517082832,https://www.openstreetmap.org/node/1517082832,"https://www.google.com/maps/search/?api=1&query=43.55225,-79.714685"
Sleep Country,shop:bed,,3105,Argentia Road,,,43.598074,-79.787143,node,1714830060,https://www.openstreetmap.org/node/1714830060,"https://www.google.com/maps/search/?api=1&query=43.598074,-79.7871428"
Sleep Country,shop:bed,,,,,,43.448466,-79.701054,node,1862970934,https://www.openstreetmap.org/node/1862970934,"https://www.google.com/maps/search/?api=1&query=43.4484659,-79.7010541"
Sleep Country,shop:bed,,,,,,43.724929,-79.813466,node,1918832397,https://www.openstreetmap.org/node/1918832397,"https://www.google.com/maps/search/?api=1&query=43.7249288,-79.8134663"
Sleep Country,shop:bed,,,,,,43.397039,-79.751863,node,1967735102,https://www.openstreetmap.org/node/1967735102,"https://www.google.com/maps/search/?api=1&query=43.3970387,-79.7518625"
Sleep Country,shop:bed,,1155,Maple Avenue,Milton,,43.538269,-79.870688,node,2199853509,https://www.openstreetmap.org/node/2199853509,"https://www.google.com/maps/search/?api=1&query=43.5382687,-79.8706884"
Sleep Country,shop:bed,,,,,,43.353853,-79.785406,node,7061164020,https://www.openstreetmap.org/node/7061164020,"https://www.google.com/maps/search/?api=1&query=43.3538535,-79.7854063"
Sleep Country,shop:bed,,,,,,43.651119,-79.903464,node,10982416103,https://www.openstreetmap.org/node/10982416103,"https://www.google.com/maps/search/?api=1&query=43.6511189,-79.9034642"
Sleep Guide Mattress,shop:bed,,,,,,43.589885,-79.723500,node,4618737947,https://www.openstreetmap.org/node/4618737947,"https://www.google.com/maps/search/?api=1&query=43.5898847,-79.7234997"
The Brick Mattress Store,shop:bed,,,,,,43.540373,-79.869611,node,1738484580,https://www.openstreetmap.org/node/1738484580,"https://www.google.com/maps/search/?api=1&query=43.5403727,-79.8696111"
The Brick Mattress Store,shop:bed,,,,,,43.405249,-79.805436,node,7059201040,https://www.openstreetmap.org/node/7059201040,"https://www.google.com/maps/search/?api=1&query=43.4052487,-79.805436"
The Brick Mattress Store,shop:bed,,,,,,43.593538,-79.787204,node,12869464377,https://www.openstreetmap.org/node/12869464377,"https://www.google.com/maps/search/?api=1&query=43.5935377,-79.7872041"
The Sleep Factory,shop:bed,,,,,,43.677600,-79.747525,node,4405232424,https://www.openstreetmap.org/node/4405232424,"https://www.google.com/maps/search/?api=1&query=43.6775998,-79.7475254"
Bicycle Works,shop:bicycle,+1-905-689-1991,316,Dundas Street East,,,43.333900,-79.892033,node,4359560880,https://www.openstreetmap.org/node/4359560880,"https://www.google.com/maps/search/?api=1&query=43.3339,-79.8920333"
Falcon Scooters,shop:bicycle,,5100,Erin Mills Parkway,,,43.558960,-79.711766,node,6556429854,https://www.openstreetmap.org/node/6556429854,"https://www.google.com/maps/search/?api=1&query=43.5589601,-79.7117658"
Mike's E-Bikes,shop:bicycle,,,,,,43.690791,-79.755466,node,13357938133,https://www.openstreetmap.org/node/13357938133,"https://www.google.com/maps/search/?api=1&query=43.6907908,-79.7554658"
Rolling Horse,shop:bicycle,,,,,,43.322475,-79.830464,node,7770697097,https://www.openstreetmap.org/node/7770697097,"https://www.google.com/maps/search/?api=1&query=43.3224747,-79.830464"
Spokes N Slopes,shop:bicycle,,,,,,43.650486,-79.914516,node,10981542047,https://www.openstreetmap.org/node/10981542047,"https://www.google.com/maps/search/?api=1&query=43.6504856,-79.9145161"
Wheels of Oakville,shop:bicycle,,,,,,43.396726,-79.709709,node,9813319542,https://www.openstreetmap.org/node/9813319542,"https://www.google.com/maps/search/?api=1&query=43.3967261,-79.7097091"
Aardvark Comics,shop:books,,,,,,43.319232,-79.835400,node,7768538720,https://www.openstreetmap.org/node/7768538720,"https://www.google.com/maps/search/?api=1&query=43.3192322,-79.8354004"
Book Nook,shop:books,,,,,,43.327534,-79.800265,node,4952046390,https://www.openstreetmap.org/node/4952046390,"https://www.google.com/maps/search/?api=1&query=43.3275345,-79.8002653"
Booked Experiences,shop:books,,,,,,43.321271,-79.834110,node,7770697088,https://www.openstreetmap.org/node/7770697088,"https://www.google.com/maps/search/?api=1&query=43.3212714,-79.8341102"
Conspiracy Comics,shop:books,,,,,,43.344897,-79.799858,node,7061158687,https://www.openstreetmap.org/node/7061158687,"https://www.google.com/maps/search/?api=1&query=43.344897,-79.7998583"
Conspiracy Comics,shop:books,,,,,,43.714790,-79.721636,node,10785540723,https://www.openstreetmap.org/node/10785540723,"https://www.google.com/maps/search/?api=1&query=43.71479,-79.7216359"
Dungeon Comics,shop:books,+1-905-637-6111,2446,New Street,,,43.337831,-79.785483,node,3609911920,https://www.openstreetmap.org/node/3609911920,"https://www.google.com/maps/search/?api=1&query=43.3378307,-79.7854832"
Family Christian Bookstore & Music,shop:books,,,,,,43.345554,-79.795681,node,3472277857,https://www.openstreetmap.org/node/3472277857,"https://www.google.com/maps/search/?api=1&query=43.345554,-79.7956814"
Indigo,shop:books,,1250,Brant Street,Burlington,,43.344493,-79.827576,node,1634780121,https://www.openstreetmap.org/node/1634780121,"https://www.google.com/maps/search/?api=1&query=43.3444925,-79.8275764"
Indigo,shop:books,,,,,,43.347362,-79.795357,node,6629362789,https://www.openstreetmap.org/node/6629362789,"https://www.google.com/maps/search/?api=1&query=43.3473617,-79.7953572"
Indigo,shop:books,,,,,,43.326400,-79.820453,node,6632427700,https://www.openstreetmap.org/node/6632427700,"https://www.google.com/maps/search/?api=1&query=43.3264002,-79.8204532"
Knowledge Bookstore,shop:books,,,,,,43.681639,-79.764334,node,12569726534,https://www.openstreetmap.org/node/12569726534,"https://www.google.com/maps/search/?api=1&query=43.6816389,-79.764334"
Ontario Christian Books,shop:books,,,,,,43.583569,-79.716084,node,2527507528,https://www.openstreetmap.org/node/2527507528,"https://www.google.com/maps/search/?api=1&query=43.5835686,-79.7160841"
Professional Book Fairs,shop:books,,,,,,43.665492,-79.737768,node,12569459400,https://www.openstreetmap.org/node/12569459400,"https://www.google.com/maps/search/?api=1&query=43.6654924,-79.7377681"
White Rabbit Books,shop:books,,118,Mill Street,Georgetown,L7G 2C5,43.649250,-79.926621,node,6234680132,https://www.openstreetmap.org/node/6234680132,"https://www.google.com/maps/search/?api=1&query=43.6492495,-79.9266209"
Angie's Bridal Boutique,shop:boutique,+1-905-589-8400,,,,,43.334293,-79.891424,node,4443096356,https://www.openstreetmap.org/node/4443096356,"https://www.google.com/maps/search/?api=1&query=43.3342931,-79.8914238"
Bulk Barn,shop:bulk,,,,,,43.525662,-79.868959,node,724833468,https://www.openstreetmap.org/node/724833468,"https://www.google.com/maps/search/?api=1&query=43.5256624,-79.8689585"
Bulk Barn,shop:bulk_food,,,,,,43.595921,-79.786810,node,1714830069,https://www.openstreetmap.org/node/1714830069,"https://www.google.com/maps/search/?api=1&query=43.5959211,-79.7868098"
A-1 Meat & Poultry,shop:butcher,,,,,,43.642800,-79.746853,node,4006780642,https://www.openstreetmap.org/node/4006780642,"https://www.google.com/maps/search/?api=1&query=43.6428001,-79.7468532"
Best Halal Meat Shop,shop:butcher,,,,,,43.702505,-79.785974,node,6546873278,https://www.openstreetmap.org/node/6546873278,"https://www.google.com/maps/search/?api=1&query=43.7025046,-79.7859737"
Ernie's Meat Market,shop:butcher,,,,,,43.373092,-79.809611,node,7061051899,https://www.openstreetmap.org/node/7061051899,"https://www.google.com/maps/search/?api=1&query=43.373092,-79.8096106"
Halal Butcher,shop:butcher,,,,,,43.582912,-79.729829,node,12865642492,https://www.openstreetmap.org/node/12865642492,"https://www.google.com/maps/search/?api=1&query=43.5829125,-79.7298294"
J & G Quality Meats,shop:butcher,+1-905-634-0196,175,Plains Road East,Burlington,L7T 2C4,43.311344,-79.847351,node,9101475911,https://www.openstreetmap.org/node/9101475911,"https://www.google.com/maps/search/?api=1&query=43.3113438,-79.8473506"
Meat Bros,shop:butcher,,,,,,43.690001,-79.835182,node,2687039454,https://www.openstreetmap.org/node/2687039454,"https://www.google.com/maps/search/?api=1&query=43.6900008,-79.8351815"
Minha Halal Meat,shop:butcher,,,,,,43.545276,-79.714132,node,2731610682,https://www.openstreetmap.org/node/2731610682,"https://www.google.com/maps/search/?api=1&query=43.5452755,-79.7141318"
Noor Halal Meat & Grocers,shop:butcher,+1-905-670-2111,,,,,43.638048,-79.728531,node,4011412243,https://www.openstreetmap.org/node/4011412243,"https://www.google.com/maps/search/?api=1&query=43.638048,-79.7285313"
Pak Halal Meat,shop:butcher,,1201,Britannia Road West,,,43.603053,-79.706896,node,3746073204,https://www.openstreetmap.org/node/3746073204,"https://www.google.com/maps/search/?api=1&query=43.6030527,-79.7068963"
Ready to Grill Foods,shop:butcher,,,,,,43.654391,-79.908372,node,10982436519,https://www.openstreetmap.org/node/10982436519,"https://www.google.com/maps/search/?api=1&query=43.6543906,-79.9083715"
Royal Meat Shop,shop:butcher,,,,,,43.683959,-79.811713,node,6546847874,https://www.openstreetmap.org/node/6546847874,"https://www.google.com/maps/search/?api=1&query=43.6839588,-79.8117129"
SL Pastry Meat & Delicatessen,shop:butcher,+1-905-286-4545,49,Queen Street South,,,43.585875,-79.719134,node,3455030546,https://www.openstreetmap.org/node/3455030546,"https://www.google.com/maps/search/?api=1&query=43.5858748,-79.7191337"
Tandoori Grill Meat Shop,shop:butcher,+1 905-846-9500,,,,,43.690115,-79.814982,node,9968776308,https://www.openstreetmap.org/node/9968776308,"https://www.google.com/maps/search/?api=1&query=43.6901152,-79.8149815"
The Savvy Butcher,shop:butcher,,,,,,43.672823,-79.821177,node,6546847843,https://www.openstreetmap.org/node/6546847843,"https://www.google.com/maps/search/?api=1&query=43.6728233,-79.8211771"
Wally's Meat Terminal,shop:butcher,+1-905-878-9922,,,,,43.520926,-79.875163,node,724833082,https://www.openstreetmap.org/node/724833082,"https://www.google.com/maps/search/?api=1&query=43.5209259,-79.8751628"
Warraich Meats,shop:butcher,,,,,,43.681382,-79.805068,node,3303286931,https://www.openstreetmap.org/node/3303286931,"https://www.google.com/maps/search/?api=1&query=43.6813819,-79.8050678"
Warraich Meats,shop:butcher,,,,,,43.658901,-79.749770,node,13022166049,https://www.openstreetmap.org/node/13022166049,"https://www.google.com/maps/search/?api=1&query=43.6589008,-79.7497702"
Charmed Aroma,shop:candles,,,,,,43.324986,-79.819607,node,6632465356,https://www.openstreetmap.org/node/6632465356,"https://www.google.com/maps/search/?api=1&query=43.3249863,-79.8196065"
Blouds Dispensary,shop:cannabis,,,,,,43.683261,-79.762331,node,12569740096,https://www.openstreetmap.org/node/12569740096,"https://www.google.com/maps/search/?api=1&query=43.6832614,-79.7623313"
Boloud Cannabis,shop:cannabis,,,,,,43.675163,-79.722538,node,9777744511,https://www.openstreetmap.org/node/9777744511,"https://www.google.com/maps/search/?api=1&query=43.6751626,-79.7225384"
Bud’s Cannabis Store,shop:cannabis,,,,,,43.515081,-79.880777,node,10934586331,https://www.openstreetmap.org/node/10934586331,"https://www.google.com/maps/search/?api=1&query=43.5150806,-79.8807772"
Canna Cabana,shop:cannabis,,2901,Eglinton Avenue West,,,43.552180,-79.716258,node,3942806134,https://www.openstreetmap.org/node/3942806134,"https://www.google.com/maps/search/?api=1&query=43.55218,-79.7162579"
Canna Cabana,shop:cannabis,,,,,,43.379478,-79.808612,node,8939486915,https://www.openstreetmap.org/node/8939486915,"https://www.google.com/maps/search/?api=1&query=43.3794777,-79.8086121"
Cannaco,shop:cannabis,,,,,,43.650234,-79.927361,node,4352737693,https://www.openstreetmap.org/node/4352737693,"https://www.google.com/maps/search/?api=1&query=43.650234,-79.9273608"
Corner Cannabis New Street,shop:cannabis,,,,,,43.339351,-79.786164,node,1619221669,https://www.openstreetmap.org/node/1619221669,"https://www.google.com/maps/search/?api=1&query=43.3393509,-79.7861645"
Fika Cannabis,shop:cannabis,,,,,,43.543542,-79.867761,node,12870907546,https://www.openstreetmap.org/node/12870907546,"https://www.google.com/maps/search/?api=1&query=43.5435417,-79.8677607"
Fika Local Cannabis,shop:cannabis,,,,,,43.551908,-79.720790,node,3762718092,https://www.openstreetmap.org/node/3762718092,"https://www.google.com/maps/search/?api=1&query=43.5519084,-79.7207902"
Grand Cannabis,shop:cannabis,,,,,,43.648644,-79.880278,node,3142821150,https://www.openstreetmap.org/node/3142821150,"https://www.google.com/maps/search/?api=1&query=43.6486437,-79.8802784"
One Plant,shop:cannabis,,,,,,43.730244,-79.764090,node,1914199461,https://www.openstreetmap.org/node/1914199461,"https://www.google.com/maps/search/?api=1&query=43.7302442,-79.7640902"
One Plant,shop:cannabis,,,,,,43.556397,-79.710004,node,13510634104,https://www.openstreetmap.org/node/13510634104,"https://www.google.com/maps/search/?api=1&query=43.5563973,-79.7100036"
One Plant Cannabis,shop:cannabis,,,,,,43.650898,-79.896367,node,10982436528,https://www.openstreetmap.org/node/10982436528,"https://www.google.com/maps/search/?api=1&query=43.650898,-79.8963675"
